,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,group
60,37.29,2.0332740573610106,2.9093680871169156,3.5741887349494594,-3.3378586066569502,-4.909608717700417,-0.12559000896046874,-3.8967646365747806,3.4362893853117575,1.3529024943538166,-1.3845104344295445,3.2038547635400354,-3.32285192739867,-5.8929886115178665,2.3645490801434894,1.497371017424071,4.953918517835343,0.22945008510788417,-1.0963238957992112,4.373103429673074,0
61,14.72,2.493792670254186,3.0536742264195915,5.096989266837684,-3.2330406399815037,-5.061810075474052,-0.6177364807578933,-1.8075062589375936,3.164090005719411,2.1239088651308116,-1.5261979084776187,6.765615124289123,-9.965784284662087,-4.833782557395105,3.1085181056727,2.3334634254810696,6.286652295527421,-1.8307147238108485,-1.1708819064117635,4.782897385867119,1
62,29.2,2.325381398957096,0.8741911795086514,5.1497252822561785,-1.8294859981376843,-2.9302280831331147,-2.0817083875528204,-0.9962745957131504,0.14180002283498988,2.677939606010148,-1.3912322826586865,3.022589652812498,-1.3213816095898159,-3.3396146065541523,3.7834236842738505,1.4018206734031535,4.057981657651949,-0.81826607909504,-1.1204283510446293,4.6486972238362085,0
63,30.52,2.749295292129285,1.8700293416186764,5.098409347652737,-2.8141429950399286,-5.434714998986598,0.48149801673054027,-3.3232404465960275,3.6963581149226945,1.7794636328784186,-2.0951736060915858,4.264645003819504,-2.3343669109355303,-4.940672677044563,3.7092545867247884,2.03259378140631,5.422191008743791,-2.5452432277823513,-2.0890991523553906,4.360856630610591,0
64,34.36,2.754036032268742,2.5328754508247817,4.559847681375692,-1.451648565511642,-6.541277756118232,-2.40617716333349,-4.354251863969252,-0.6328413920776481,1.9039914834324128,-1.8870601257699473,2.653187657087632,-3.7830131919062775,-4.1979077332524355,2.4725701298553817,2.179473197352014,4.612309381232446,0.1788813948484797,-2.9191050669034446,3.7024115294047393,0
65,21.81,2.1378781703942686,1.6022543006424046,4.522902538292985,-3.5544288753333593,-5.8636518901049675,0.36669819849479834,-1.1892224023363216,4.625575857140193,1.273673103666218,-1.157067488371975,3.15940396099502,-3.31945284838074,-4.271727996884639,2.6090548437666,1.7235857201461056,6.028234975786668,-0.08874066333939036,-2.1484616287635743,3.7818074496879035,1
66,38.47,2.996783038774006,1.4904820287261078,3.738991740791832,2.860750746233241,-5.539064036631005,-2.6521094914923147,-1.4980635327703336,-5.736944378726031,2.475976325751317,-1.4996461706857724,-0.003937300845363798,-3.7094477513699577,-4.748191645348608,5.050085685915847,2.741104112324584,1.5068186569311521,-0.8707178492368652,-4.286492053668133,5.315255779583685,0
67,8.02,2.343688612840224,2.9190990835242503,3.895471841572972,0.25751374421024403,-4.765444886441499,-3.5453438740695016,-3.8273820712975515,-4.1070540794846,1.103498985741378,-2.969495971691643,3.356822184634828,-3.2531332317587567,-7.256519783944658,3.535520075808309,2.617071422423982,4.344938606842304,-1.3650781646915098,5.729623918862534,4.582179811678159,1
68,21.88,2.638625625166578,2.1845410070534172,4.8544535141834855,-1.7485206822385926,-5.4310460051575005,2.0293000680427236,-2.672614107291301,0.884958645318807,2.1006330114686147,-2.6898572336489206,3.0422488021980163,-3.349045723432449,-6.2181491311881265,3.9852090495199874,1.243202587487773,4.493693049399276,-0.5331184200321686,-2.7704983645742467,3.828399608514793,1
69,1.15,2.410103464870975,2.3469503896480544,3.8658278196596165,-4.9277685290970465,-5.293370267234824,-2.84977991004133,-9.965784284662087,3.1990339102096894,1.3099655064100122,-1.4447643880143002,2.4207855314049627,-3.7157303545665274,-5.009653755117922,2.064171262164655,1.5918617614666808,3.87878668903171,-1.428377262458482,-2.612003527399889,4.376632208261212,1
70,20.17,1.831715138614575,2.953618769158769,5.2739373925983175,-2.3057840499013356,-5.674899353545144,-0.32826092528019574,-1.5412016795632881,3.6381141986345593,2.02891535340524,-0.5729969725092015,4.085491073366178,-2.540894272014085,-3.882385826878432,3.4093128409618414,1.8054050716993315,7.940540339035254,0.12068629788824255,-1.359497814491197,4.278322679014117,1
71,28.45,1.9390409175123686,1.2085343833953368,5.499844606900417,-2.610786864333153,-6.017222689566406,-2.1021781961204753,-4.054434473254459,3.3439825212424443,2.1111802170278664,-3.4585251259804717,3.31146567475741,-4.0582774346322585,-3.8975099173008316,3.312340563378405,1.3099777863863278,2.9301637739681223,-2.50870077195496,-2.572921249533736,3.9094914071656324,0
72,19.51,1.9433630773385917,3.062967580336222,2.9691271815484392,-3.1814143647051454,-4.892359779395201,-0.8476455670458318,-3.1105130765854505,0.26404987070307606,0.22799992658626855,-0.8382401072861133,1.7402784606741528,-5.0773841380198546,-6.084596168281029,3.328477278006011,1.866153551974896,0.7814400642679858,-1.1431284046349308,4.415935599954831,3.9600713923821704,1
73,55.85,1.726149713730067,2.4515985385576498,2.1736998430116996,-3.8711947894502736,-7.555491259288277,1.3197959815539992,-4.209033366353049,0.09681220523407832,0.6446279968556367,-3.133686449519643,1.1652091350113745,-5.186360880079452,-6.7228341683021755,3.3609069901042847,0.2593712279931831,2.9103912086077104,-2.6651135974554903,0.19727400182199784,5.642414806188047,0
74,104.11,2.397729572001727,2.540219954281235,3.9045170129577165,-5.293743358569648,-6.584628492091515,0.042179776054297236,-4.085315419235551,2.830342205645233,1.797876831456208,-2.0668644127795854,2.9630692022885134,-2.932938338341729,-2.965264323757031,2.88234441132113,1.6323291484901281,4.366763604887762,-1.9577654324558385,-1.3304475014649617,4.376935958262467,0
75,21.58,1.8276915657680863,4.29920977361205,5.202287055799284,-2.400818904855212,-3.970832337774894,1.2474367021246167,-3.061791830912,3.154467164317577,1.0618072499380535,-0.8349111879026551,4.64264057914993,-2.7461568723646224,-4.234952878224813,2.750279566932727,1.214019223984425,4.021466795661329,-0.39484187231512785,-2.7962391220164218,3.294551508492253,1
76,5.98,2.01027735882211,1.490840677587636,2.543080879961437,-4.280829659429886,-8.050727263086944,-0.6000727257427021,-3.854030514160991,1.0818283408803675,1.2785366325505807,-3.984851577399272,3.382097350570615,-3.0595196578518866,-7.279388641431115,3.060845714934759,1.1713372712684427,6.078496157892499,-2.084847055682779,-1.905428463385667,2.4010667102418384,1
